sentence,word_count,confidence,date,time,original_audio
" Oh, that's so cute. That's exactly what I want to be. He's out. He's in the movie.",17,0.9215499758720398,08/03/21,02:12,210803_0212.wav
 Who is going to give it to? This is love?,10,0.8632889986038208,08/03/21,02:12,210803_0212.wav
 That's what I would do this. Exactly what I do. I just wait. That was a sunflower.,17,0.8915178775787354,08/03/21,02:12,210803_0212.wav
 Okay.,1,0.9842508435249328,08/03/21,02:12,210803_0212.wav
Can I put this back in the other guy?,9,0.822403609752655,08/08/21,10:50,210808_1050.wav
 I don't have pockets on this woman shorts.,8,0.8423354029655457,08/08/21,10:50,210808_1050.wav
 They are women's pants.,4,0.6421394348144531,08/08/21,10:50,210808_1050.wav
 Are you serious? Are you serious?,6,0.9847996830940248,08/08/21,10:50,210808_1050.wav
" Oh my God, is this. What is this? That the exact position? Oh my God. It's still the same thing about those London companies. That likes going.",27,0.8810662627220154,08/08/21,10:50,210808_1050.wav
 Ellis check in and then go out and find something for you to wear.,14,0.6510391235351562,08/08/21,10:50,210808_1050.wav
" Of course, of course.",4,0.968654453754425,08/08/21,10:50,210808_1050.wav
 Sounds like typical Danish design.,5,0.939696192741394,08/08/21,10:50,210808_1050.wav
 That's crazy.,2,0.6718941330909729,08/08/21,10:50,210808_1050.wav
" Who is this, man?",4,0.9876290559768676,08/08/21,10:50,210808_1050.wav
 I want to have his babies.,6,0.9868357181549072,08/08/21,10:50,210808_1050.wav
" Now, I have a pair of shorts so I can like that are going to walk while in, California.",19,0.9186158180236816,08/08/21,10:50,210808_1050.wav
 I promise I don't have enough show things. I end up just being awful to fucking time.,17,0.6737339496612549,08/08/21,10:50,210808_1050.wav
 I love her. Okay.,4,0.8007863163948059,08/08/21,10:50,210808_1050.wav
 Come with me.,3,0.540063202381134,08/08/21,10:50,210808_1050.wav
 Not to check in now cuz we have a check in time and then we'll go out and get some coffee. We can even sit down for dinner.,28,0.8481283783912659,08/08/21,10:50,210808_1050.wav
 Coffee.,1,0.793229877948761,08/08/21,10:50,210808_1050.wav
" Plate lunch. Yeah, definitely once I get to Shell kind of lunch so we can have, I'm going to eat it.",21,0.9064984917640686,08/08/21,10:50,210808_1050.wav
" Yeah, I'm down.",3,0.8459494113922119,08/08/21,10:50,210808_1050.wav
" France, needs a king.",4,0.9595177173614502,08/08/21,10:50,210808_1050.wav
 The ultimate Centrist.,3,0.9667516350746156,08/08/21,10:50,210808_1050.wav
" Night of the funny, funny statement.",6,0.7332572937011719,08/08/21,10:50,210808_1050.wav
 Are you serious in Swedish?,5,0.8291555643081665,08/08/21,10:50,210808_1050.wav
 Look at these cute houses.,5,0.9300710558891296,08/08/21,10:50,210808_1050.wav
 Do I have to shut?,5,0.487718254327774,08/08/21,10:50,210808_1050.wav
 Is it look very familiar to me this whole place?,10,0.8950688242912292,08/08/21,10:50,210808_1050.wav
 They're really cool Chopper had to you that 20 spiral.,10,0.5998653173446655,08/08/21,10:50,210808_1050.wav
" I miss all of that. The company was rebuilt because of a n. S f, i and 1726. I think.",20,0.7795649766921997,08/08/21,10:50,210808_1050.wav
" I got the car, this tracking, the",7,0.6699709892272949,08/08/21,10:50,210808_1050.wav
 Call boats.,2,0.5380228757858276,08/08/21,10:50,210808_1050.wav
" After that, you just driving in the ocean.",8,0.9161158204078674,08/08/21,10:50,210808_1050.wav
 Hilariously.,1,0.4053277373313904,08/08/21,10:50,210808_1050.wav
 I guess I will walk by Nibiru.,7,0.8697447776794434,08/08/21,10:50,210808_1050.wav
 And I'll be right next to pretty much all we do.,11,0.9291309714317322,08/08/21,10:50,210808_1050.wav
 We have 10 minutes left of precisely at the bound of a booking time.,14,0.8390616178512573,08/08/21,10:50,210808_1050.wav
 I don't know.,3,0.9639876484870912,08/08/21,10:50,210808_1050.wav
 Viking building.,2,0.935949981212616,08/08/21,10:50,210808_1050.wav
" I like the, I like this building.",7,0.9377545714378356,08/08/21,10:50,210808_1050.wav
 The law on that.,4,0.6120544672012329,08/08/21,10:50,210808_1050.wav
 I don't know what that is. Yeah. I know maybe some to charge.,13,0.8806933760643005,08/08/21,10:50,210808_1050.wav
" It's crazy really with such a weird building, every part of that building is very strange.",16,0.9245166778564452,08/08/21,10:50,210808_1050.wav
 Yes.,1,0.46788489818573,08/08/21,10:50,210808_1050.wav
 Scandinavians a very serious Falk.,5,0.7513531446456909,08/08/21,10:50,210808_1050.wav
 Not like those.,3,0.9854655265808104,08/08/21,10:50,210808_1050.wav
" Call Dom Italians very,. I don't know. I have no clue.",11,0.8870435953140259,08/08/21,10:50,210808_1050.wav
" I love you. Bubba. Okay, I was going to poop.",10,0.954014003276825,08/08/21,10:50,210808_1050.wav
 Go to poop like crazy.,5,0.8635247945785522,08/08/21,10:50,210808_1050.wav
 Bum bum walking.,3,0.6192134022712708,08/08/21,10:50,210808_1050.wav
" No, I thought we wouldn't need them.",7,0.8527745008468628,08/08/21,10:50,210808_1050.wav
" You are a human, even though you are not special at currently.",12,0.944049835205078,08/08/21,10:50,210808_1050.wav
 You are right.,3,0.7188963890075684,08/08/21,10:50,210808_1050.wav
" Hey, yo.",2,0.8888155221939087,08/08/21,10:50,210808_1050.wav
 1.,1,0.8100454807281494,08/08/21,10:50,210808_1050.wav
" Of course, there is classic.",5,0.7398794889450073,08/08/21,10:50,210808_1050.wav
 That's got to that hotel.,5,0.8619897961616516,08/08/21,10:50,210808_1050.wav
" Yeah, we didn't know at all. What it's going to be like in.",13,0.9323927760124208,08/08/21,10:50,210808_1050.wav
 I thought it was a pretty low price for Copenhagen.,10,0.8685172200202942,08/08/21,10:50,210808_1050.wav
 Call The Boat cutie in a ride along with super cute cheeks.,12,0.7984098792076111,08/08/21,10:50,210808_1050.wav
 I know you was in a like a box in the front.,12,0.7891886234283447,08/08/21,10:50,210808_1050.wav
" I think it's a very American, like, America's Sue but risk of us in general.",15,0.8678548336029053,08/08/21,10:50,210808_1050.wav
 Right.,1,0.7816277146339417,08/08/21,10:50,210808_1050.wav
 Misfits is crazy stories.,4,0.8063995838165283,08/08/21,10:50,210808_1050.wav
 Yeah.,1,0.8485478162765503,08/08/21,10:50,210808_1050.wav
 Yeah.,1,0.8492053151130676,08/08/21,10:50,210808_1050.wav
 Are you serious? And tell them?,6,0.7994466423988342,08/08/21,10:50,210808_1050.wav
 What the fuck?,3,0.9132587909698486,08/08/21,10:50,210808_1050.wav
 Zamboni.,1,0.8425835967063904,08/08/21,10:50,210808_1050.wav
" Best romantic Howard, the family. Hope for then.",8,0.5746248364448547,08/08/21,10:50,210808_1050.wav
" Jesus Christ, man.",3,0.9556216597557068,08/08/21,10:50,210808_1050.wav
 I am at like see it might like Jason.,9,0.8311589360237122,08/08/21,10:50,210808_1050.wav
 Like what that happened in America?,6,0.7977669835090637,08/08/21,10:50,210808_1050.wav
 A couple would like.,4,0.8628683090209961,08/08/21,10:50,210808_1050.wav
" I took it like a lot of things like a full hundred kids that are shot every year, and let me get the kids on the on the Twilight Zone.",30,0.72746741771698,08/08/21,10:50,210808_1050.wav
 That are shot every year. Not even can understand that. There are 400 infants every year who were shot normally invented shoot themselves by accident. What most of them is in pain to shoot each other.,36,0.8175714015960693,08/08/21,10:50,210808_1050.wav
 So it's like yeah. Do it like that? Exactly like that.,11,0.8106704354286194,08/08/21,10:50,210808_1050.wav
" Absolutely, nothing.",2,0.7678415775299072,08/08/21,10:50,210808_1050.wav
 Give it a 400 every year than that crazy.,9,0.8061068058013916,08/08/21,10:50,210808_1050.wav
" Asked if there isn't any is not, it's not even close in any other country. I even like remotely close because it got into a locked up in other countries in America that you can like carry them around.",39,0.8885365724563599,08/08/21,10:50,210808_1050.wav
" Yeah, fuck tons.",3,0.6588762402534485,08/08/21,10:50,210808_1050.wav
 Cool.,1,0.4977605044841766,08/08/21,10:50,210808_1050.wav
" Yeah, that does it come in.",6,0.7030274868011475,08/08/21,10:50,210808_1050.wav
 Why?,1,0.8297649025917053,08/08/21,10:50,210808_1050.wav
" What's up, pre-market?",3,0.5133209228515625,08/08/21,10:50,210808_1050.wav
 Like free market individualist.,4,0.8687431812286377,08/08/21,10:50,210808_1050.wav
 Anti-state control.,2,0.8342355489730835,08/08/21,10:50,210808_1050.wav
" Regulations in Sofia, right? They got a",7,0.8403667211532593,08/08/21,10:50,210808_1050.wav
 can't believe by the police all the time.,8,0.8123608231544495,08/08/21,10:50,210808_1050.wav
" What is poison weed, Salas?",5,0.6680601239204407,08/08/21,10:50,210808_1050.wav
 Was it might be kind of crazy that like Deltona Miss at the commune becomes like a Italian?,18,0.8728182315826416,08/08/21,10:50,210808_1050.wav
" Like, beginning to get that kind of mechanic has.",9,0.7815226316452026,08/08/21,10:50,210808_1050.wav
" Yeah, I'll come today.",4,0.6604629755020142,08/08/21,10:50,210808_1050.wav
" I mean, this is a tough to see why you live become a tourist attraction.",15,0.9329589009284972,08/08/21,10:50,210808_1050.wav
 It's looking horrible.,3,0.725304901599884,08/08/21,10:50,210808_1050.wav
 Anarchism.,1,0.965281069278717,08/08/21,10:50,210808_1050.wav
 Anarchism.,1,0.9097400903701782,08/08/21,10:50,210808_1050.wav
 Because you got Nana cast.,5,0.7000473737716675,08/08/21,10:50,210808_1050.wav
 I don't like that.,4,0.8951998949050903,08/08/21,10:50,210808_1050.wav
 This way almost like fairy code.,6,0.8840513229370117,08/08/21,10:50,210808_1050.wav
" like, does it cost to have a",7,0.6737619638442993,08/08/21,10:50,210808_1050.wav
 Different.,1,0.9857109189033508,08/08/21,10:50,210808_1050.wav
" Yeah, yeah. Yeah. Yes. I was boring.",7,0.8552365303039551,08/08/21,10:50,210808_1050.wav
" No, no. No. Copenhagen is much better.",7,0.8938300013542175,08/08/21,10:50,210808_1050.wav
 I don't like.,3,0.8577246069908142,08/08/21,10:50,210808_1050.wav
" Now, that kind of races the much more like pull themselves.",11,0.843863308429718,08/08/21,10:50,210808_1050.wav
" Yes. Reason. Sweet. Some more cute, but I know.",9,0.7561547756195068,08/08/21,10:50,210808_1050.wav
 I know I want to see. It's like it doesn't really matter.,12,0.7363099455833435,08/08/21,10:50,210808_1050.wav
 Are these apartments called psycho crazy amounts of money?,9,0.6500319242477417,08/08/21,10:50,210808_1050.wav
 New Harbour.,2,0.8668744564056396,08/08/21,10:50,210808_1050.wav
 Yeah.,1,0.848721444606781,08/08/21,10:50,210808_1050.wav
 It destroyed a whole lot of pain and that crazy.,10,0.618475615978241,08/08/21,10:50,210808_1050.wav
" Yeah, this is like the tourist tourist central.",8,0.8677123785018921,08/08/21,10:50,210808_1050.wav
 Those are beautiful.,3,0.6544458270072937,08/08/21,10:50,210808_1050.wav
" Yeah, I know that they have a loss of a",10,0.846722424030304,08/08/21,10:50,210808_1050.wav
 La prensa. So we can definitely come in and sit down and get something.,14,0.8784607648849487,08/08/21,10:50,210808_1050.wav
" No, not, we got a fantastic guy. That was at location. Location has all the review said.",17,0.8549110293388367,08/08/21,10:50,210808_1050.wav
 Cafe Brooklyn.,2,0.8624551296234131,08/08/21,10:50,210808_1050.wav
" Oh, yeah, like I'm me like I don't have any of the glitz and glamour from New York me at the seams like a cold and kind of like a difficult and kind of run-down place.",36,0.9285343885421752,08/08/21,10:50,210808_1050.wav
 Flashing lights theme walking down Broadway with bunch of bags of Chanel and stuff like that snow. Or when I seen you.,22,0.8860414028167725,08/08/21,10:50,210808_1050.wav
